clusters,seconds
1,0.0849268436432
21,1.05608701706
41,0.994373083115
61,2.2158510685
81,2.95020413399
101,1.29709720612
121,3.17627096176
141,1.54646110535
161,3.20752382278
181,3.42069005966
201,3.58374118805
221,0.967274904251
241,4.20609402657
261,2.92856097221
281,3.77475500107
301,1.29115700722
321,4.51843714714
341,1.44243502617
361,4.71132493019
381,5.17358088493
401,5.21251797676
421,2.20984482765
441,6.01979279518
461,5.41427087784
481,2.46443510056
