clusters,seconds
1,0.347373008728
21,2.36156511307
41,2.35676717758
61,1.67380809784
81,2.56141495705
101,1.44931983948
121,1.62870693207
141,1.83761501312
161,2.00942492485
181,2.20743703842
201,2.38714694977
221,2.58060503006
241,2.77799296379
261,2.97911381721
281,3.1956050396
301,9.05856490135
321,3.61543512344
341,3.74185204506
361,4.95157504082
381,5.21717596054
401,5.24646186829
421,4.89051699638
441,5.17155599594
461,5.34658384323
481,5.54081702232
