clusters,seconds,batchsize
1,0.0321829319
51,3.534760952
101,0.488111972809
151,0.749545097351
201,9.31709098816
251,1.29610705376
301,1.4551460743
351,1.7327671051
401,2.31891798973
451,2.79509401321
501,3.58083581924
551,3.59973597527
601,10.0531160831
651,3.76287007332
701,4.24465703964
751,4.45552611351
801,4.90264010429
851,5.04213404655
901,4.97117304802
951,5.58095812798
1001,5.74713897705
1051,6.15779900551
1101,6.40613794327
1151,7.09266495705
1201,14.9794688225
1251,7.81940102577
1301,7.79463195801
1351,8.7080988884
1401,9.18909406662
1451,9.49389004707
1501,9.51463890076
1551,10.6177589893
1601,10.4776539803
1651,10.8296470642
1701,12.248748064
1751,12.4489610195
1801,12.5830171108
1851,12.5543191433
1901,13.5460419655
1951,13.5893619061
2001,13.865819931
2051,14.3229379654
2101,15.3712141514
2151,16.2329788208
2201,16.389179945
2251,16.9067978859
2301,17.0746519566
2351,17.0930409431
2401,18.5271060467
2451,18.2618880272
2501,18.7378408909
2551,19.7374248505
2601,49.5939369202
2651,20.3591001034
2701,20.8030788898
2751,21.4851100445
2801,21.4271080494
2851,23.4790678024
2901,24.7548530102
2951,23.5991389751
