clusters,seconds,batchsize
1,0.0637500286102
51,0.295267820358
101,0.513423204422
151,0.732902050018
201,0.983789920807
251,1.15514016151
301,1.43679094315
351,1.75984215736
401,2.28907108307
451,2.57580018044
501,2.91863203049
551,3.04041314125
601,3.61449217796
651,3.5945930481
701,3.75781202316
751,4.16010594368
801,4.55272603035
851,5.1302690506
901,5.10306119919
951,5.21462202072
1001,5.63688492775
1051,6.10931110382
1101,6.81588792801
1151,6.90608000755
1201,7.19397711754
1251,7.75576400757
1301,8.74377894402
1351,10.7676529884
1401,9.18382692337
1451,9.40771508217
1501,10.0902750492
1551,10.1892728806
1601,10.6843030453
1651,10.8193361759
1701,11.2671368122
1751,11.7330470085
1801,11.799724102
1851,12.681607008
1901,12.8418800831
1951,13.8013861179
2001,13.7865262032
2051,14.621666193
2101,14.9166789055
2151,15.4763431549
2201,15.8972790241
2251,16.7380971909
2301,17.2485399246
2351,17.0252869129
2401,17.9862589836
2451,20.1712870598
2501,20.152369976
2551,19.5361800194
2601,19.5165441036
2651,20.7629561424
2701,20.7935760021
2751,21.3716421127
2801,21.7345240116
2851,22.5725221634
2901,23.2309811115
2951,24.0057151318
3001,25.0122401714
3051,26.0722150803
3101,26.4207160473
3151,27.9064950943
3201,27.0441131592
3251,28.7858719826
3301,29.1068921089
3351,29.2103538513
3401,30.1254389286
3451,30.1797740459
3501,31.5701210499
3551,31.8861210346
3601,34.0797529221
3651,34.5828659534
3701,33.8730330467
3751,34.783219099
3801,35.6217958927
3851,36.8908410072
3901,37.5908181667
3951,39.429197073
4001,39.1512639523
4051,40.5743350983
4101,40.0353739262
4151,41.1012618542
4201,42.4343340397
4251,42.7649860382
4301,43.1717200279
4351,44.3132121563
4401,45.3761589527
4451,45.8098530769
4501,46.6226270199
4551,47.2652239799
4601,48.3839118481
4651,48.9151830673
4701,50.2688999176
4751,51.1155509949
4801,51.3698949814
4851,52.8546850681
4901,52.7179720402
4951,54.9465410709
5001,56.1674568653
5051,55.6098799706
5101,55.4928719997
5151,58.3386061192
5201,57.2848501205
5251,59.6773660183
5301,58.8904180527
