clusters,seconds,batchsize
1,0.0418591499329
51,0.259425878525
101,0.525786876678
151,0.753530025482
201,0.951584100723
251,1.208370924
301,1.49367618561
351,1.66686892509
401,2.24607396126
451,2.60870718956
501,2.90713000298
551,2.98338890076
601,3.4959628582
651,3.71995282173
701,3.81151008606
751,4.24093103409
801,4.68899011612
851,4.98510193825
901,5.02277803421
951,5.65475487709
1001,5.71376800537
1051,5.93694901466
1101,6.55791807175
1151,6.8604619503
1201,25.8969349861
1251,7.79672908783
1301,8.20039081573
1351,8.70822191238
1401,8.93178677559
1451,9.86407017708
1501,9.61425495148
1551,10.1907968521
1601,10.8703830242
1651,10.9059550762
1701,11.4420871735
1751,12.0754840374
1801,12.1821649075
1851,12.6166110039
1901,13.6896710396
1951,13.8471291065
2001,14.0813019276
2051,14.7522699833
2101,15.1112370491
2151,15.5929059982
2201,15.9394638538
2251,17.0293741226
2301,17.0141861439
2351,17.1031098366
2401,17.6952691078
2451,18.430118084
2501,18.8634600639
2551,19.3463830948
2601,57.1630690098
2651,20.8161370754
2701,21.7494318485
2751,21.9088220596
2801,22.1678080559
2851,22.8126480579
2901,23.3113222122
2951,23.6178200245
3001,25.6730999947
3051,25.9832570553
3101,26.8224241734
3151,27.4545741081
3201,27.75680089
3251,29.3822419643
3301,30.6976220608
3351,30.1094949245
3401,31.029309988
3451,31.0068900585
3501,32.0997390747
3551,31.8880200386
3601,33.903911829
3651,33.7693920135
3701,34.3986439705
3751,35.8166308403
3801,43.6285421848
3851,36.7250001431
3901,37.3611869812
3951,37.7394189835
4001,38.9145150185
4051,39.9695959091
4101,40.1872770786
4151,42.3662760258
4201,41.504873991
4251,41.8233158588
4301,43.4271988869
4351,44.7851130962
4401,47.0613439083
4451,46.2014071941
4501,46.8367910385
4551,47.1510739326
4601,48.5449810028
4651,49.6738889217
4701,49.6958401203
4751,50.7979819775
4801,52.106577158
4851,51.8903410435
4901,52.9328539371
4951,53.9856832027
5001,56.9848780632
5051,57.7813389301
5101,56.2287750244
5151,56.9840688705
5201,58.2964839935
